Transaction Date,Province,Predicted_Province_Revenue,Year,Month
2024-10-20,Saskatchewan,22.427025,2024,10
2024-10-21,British Columbia,107.38419,2024,10
2024-10-21,Manitoba,54.01075,2024,10
2024-10-21,Newfoundland,68.20495,2024,10
2024-10-21,Saskatchewan,62.272205,2024,10
2024-10-22,British Columbia,88.90128,2024,10
2024-10-22,Manitoba,49.332226,2024,10
2024-10-22,Newfoundland,72.556366,2024,10
2024-10-22,Saskatchewan,63.949715,2024,10
2024-10-23,British Columbia,98.79166,2024,10
2024-10-23,Manitoba,49.921383,2024,10
2024-10-23,Newfoundland,64.938194,2024,10
2024-10-23,Saskatchewan,62.070583,2024,10
2024-10-24,British Columbia,99.29329,2024,10
2024-10-24,Manitoba,50.095844,2024,10
2024-10-24,Newfoundland,63.055,2024,10
2024-10-24,Saskatchewan,62.38598,2024,10
2024-10-25,British Columbia,106.32807,2024,10
2024-10-25,Manitoba,50.451504,2024,10
2024-10-25,Newfoundland,66.97067,2024,10
2024-10-25,Saskatchewan,62.38598,2024,10
2024-10-26,British Columbia,18.225004,2024,10
2024-10-26,Manitoba,16.83075,2024,10
2024-10-26,Newfoundland,20.90735,2024,10
2024-10-26,Saskatchewan,21.568453,2024,10
2024-10-27,British Columbia,28.503513,2024,10
2024-10-27,Manitoba,14.805183,2024,10
2024-10-27,Newfoundland,19.044727,2024,10
2024-10-27,Saskatchewan,19.382858,2024,10
2024-10-28,British Columbia,128.10373,2024,10
2024-10-28,Manitoba,50.898663,2024,10
2024-10-28,Newfoundland,70.51695,2024,10
2024-10-28,Saskatchewan,64.50548,2024,10
2024-10-29,British Columbia,110.73935,2024,10
2024-10-29,Manitoba,50.334667,2024,10
2024-10-29,Newfoundland,72.63818,2024,10
2024-10-29,Saskatchewan,62.48703,2024,10
2024-10-30,British Columbia,92.96261,2024,10
2024-10-30,Manitoba,48.20963,2024,10
2024-10-30,Newfoundland,59.84666,2024,10
2024-10-30,Saskatchewan,56.97904,2024,10
2024-10-31,British Columbia,91.3593,2024,10
2024-10-31,Manitoba,48.95108,2024,10
2024-10-31,Newfoundland,61.259266,2024,10
2024-10-31,Saskatchewan,59.25502,2024,10
2024-11-01,British Columbia,92.70233,2024,11
2024-11-01,Manitoba,56.672703,2024,11
2024-11-01,Newfoundland,65.0878,2024,11
2024-11-01,Saskatchewan,59.989,2024,11
2024-11-02,British Columbia,28.43895,2024,11
2024-11-02,Manitoba,17.591936,2024,11
2024-11-02,Newfoundland,25.534067,2024,11
2024-11-02,Saskatchewan,27.515987,2024,11
2024-11-03,British Columbia,33.50209,2024,11
2024-11-03,Manitoba,16.633986,2024,11
2024-11-03,Newfoundland,22.845243,2024,11
2024-11-03,Saskatchewan,25.841154,2024,11
2024-11-04,British Columbia,91.76974,2024,11
2024-11-04,Manitoba,53.99314,2024,11
2024-11-04,Newfoundland,68.12217,2024,11
2024-11-04,Saskatchewan,61.18099,2024,11
2024-11-05,British Columbia,90.288635,2024,11
2024-11-05,Manitoba,47.71524,2024,11
2024-11-05,Newfoundland,70.54225,2024,11
2024-11-05,Saskatchewan,61.728577,2024,11
2024-11-06,British Columbia,80.84046,2024,11
2024-11-06,Manitoba,46.892677,2024,11
2024-11-06,Newfoundland,64.72902,2024,11
2024-11-06,Saskatchewan,62.97964,2024,11
2024-11-07,British Columbia,87.3109,2024,11
2024-11-07,Manitoba,47.522797,2024,11
2024-11-07,Newfoundland,64.08488,2024,11
2024-11-07,Saskatchewan,61.861404,2024,11
2024-11-08,British Columbia,78.81687,2024,11
2024-11-08,Manitoba,48.305706,2024,11
2024-11-08,Newfoundland,65.80196,2024,11
2024-11-08,Saskatchewan,61.654396,2024,11
2024-11-09,British Columbia,27.565979,2024,11
2024-11-09,Manitoba,17.446903,2024,11
2024-11-09,Newfoundland,23.737911,2024,11
2024-11-09,Saskatchewan,23.5772,2024,11
2024-11-10,British Columbia,32.291904,2024,11
2024-11-10,Manitoba,14.29326,2024,11
2024-11-10,Newfoundland,22.102339,2024,11
2024-11-10,Saskatchewan,21.85036,2024,11
2024-11-11,British Columbia,92.71953,2024,11
2024-11-11,Manitoba,50.9505,2024,11
2024-11-11,Newfoundland,69.252266,2024,11
2024-11-11,Saskatchewan,62.5488,2024,11
2024-11-12,British Columbia,89.15785,2024,11
2024-11-12,Manitoba,49.2414,2024,11
2024-11-12,Newfoundland,71.70306,2024,11
2024-11-12,Saskatchewan,61.978153,2024,11
2024-11-13,British Columbia,87.60097,2024,11
2024-11-13,Manitoba,48.334503,2024,11
2024-11-13,Newfoundland,63.487003,2024,11
2024-11-13,Saskatchewan,60.61938,2024,11
2024-11-14,British Columbia,87.97672,2024,11
2024-11-14,Manitoba,48.964622,2024,11
2024-11-14,Newfoundland,65.20409,2024,11
2024-11-14,Saskatchewan,61.737617,2024,11
2024-11-15,British Columbia,96.804665,2024,11
2024-11-15,Manitoba,49.815422,2024,11
2024-11-15,Newfoundland,65.20409,2024,11
2024-11-15,Saskatchewan,61.737617,2024,11
2024-11-16,British Columbia,28.332308,2024,11
2024-11-16,Manitoba,18.368496,2024,11
2024-11-16,Newfoundland,26.55938,2024,11
2024-11-16,Saskatchewan,28.56214,2024,11
2024-11-17,British Columbia,32.0356,2024,11
2024-11-17,Manitoba,13.978206,2024,11
2024-11-17,Newfoundland,26.697653,2024,11
2024-11-17,Saskatchewan,27.057377,2024,11
2024-11-18,British Columbia,99.504524,2024,11
2024-11-18,Manitoba,49.259357,2024,11
2024-11-18,Newfoundland,61.543385,2024,11
2024-11-18,Saskatchewan,59.205727,2024,11
2024-11-19,British Columbia,100.3097,2024,11
2024-11-19,Manitoba,52.39658,2024,11
2024-11-19,Newfoundland,70.885345,2024,11
2024-11-19,Saskatchewan,60.605923,2024,11
2024-11-20,British Columbia,98.14374,2024,11
2024-11-20,Manitoba,48.77947,2024,11
2024-11-20,Newfoundland,63.26717,2024,11
2024-11-20,Saskatchewan,59.50994,2024,11
2024-11-21,British Columbia,105.77417,2024,11
2024-11-21,Manitoba,48.953938,2024,11
2024-11-21,Newfoundland,64.98425,2024,11
2024-11-21,Saskatchewan,60.052036,2024,11
2024-11-22,British Columbia,90.85096,2024,11
2024-11-22,Manitoba,50.681114,2024,11
2024-11-22,Newfoundland,66.88488,2024,11
2024-11-22,Saskatchewan,62.300194,2024,11
2024-11-23,British Columbia,31.025064,2024,11
2024-11-23,Manitoba,18.159302,2024,11
2024-11-23,Newfoundland,26.333055,2024,11
2024-11-23,Saskatchewan,27.24948,2024,11
2024-11-24,British Columbia,28.388527,2024,11
2024-11-24,Manitoba,15.00696,2024,11
2024-11-24,Newfoundland,21.53169,2024,11
2024-11-24,Saskatchewan,22.013042,2024,11
2024-11-25,British Columbia,126.59025,2024,11
2024-11-25,Manitoba,53.15609,2024,11
2024-11-25,Newfoundland,71.75845,2024,11
2024-11-25,Saskatchewan,65.74699,2024,11
2024-11-26,British Columbia,114.88367,2024,11
2024-11-26,Manitoba,48.11582,2024,11
2024-11-26,Newfoundland,65.74122,2024,11
2024-11-26,Saskatchewan,63.376484,2024,11
2024-11-27,British Columbia,68.58282,2024,11
2024-11-27,Manitoba,51.110306,2024,11
2024-11-27,Newfoundland,65.99911,2024,11
2024-11-27,Saskatchewan,62.5894,2024,11
2024-11-28,British Columbia,107.77113,2024,11
2024-11-28,Manitoba,50.330696,2024,11
2024-11-28,Newfoundland,65.24962,2024,11
2024-11-28,Saskatchewan,59.954247,2024,11
2024-11-29,British Columbia,110.95062,2024,11
2024-11-29,Manitoba,49.16037,2024,11
2024-11-29,Newfoundland,66.9667,2024,11
2024-11-29,Saskatchewan,59.954247,2024,11
2024-11-30,British Columbia,21.79088,2024,11
2024-11-30,Manitoba,17.648138,2024,11
2024-11-30,Newfoundland,22.17688,2024,11
2024-11-30,Saskatchewan,25.577087,2024,11
2024-12-01,British Columbia,32.183346,2024,12
2024-12-01,Manitoba,18.78484,2024,12
2024-12-01,Newfoundland,24.159979,2024,12
2024-12-01,Saskatchewan,23.558147,2024,12
2024-12-02,British Columbia,65.657196,2024,12
2024-12-02,Manitoba,55.85481,2024,12
2024-12-02,Newfoundland,67.50988,2024,12
2024-12-02,Saskatchewan,59.98678,2024,12
2024-12-03,British Columbia,90.309364,2024,12
2024-12-03,Manitoba,50.146244,2024,12
2024-12-03,Newfoundland,69.84597,2024,12
2024-12-03,Saskatchewan,59.892715,2024,12
2024-12-04,British Columbia,88.64712,2024,12
2024-12-04,Manitoba,46.06784,2024,12
2024-12-04,Newfoundland,64.085495,2024,12
2024-12-04,Saskatchewan,61.58701,2024,12
2024-12-05,British Columbia,87.80106,2024,12
2024-12-05,Manitoba,46.747673,2024,12
2024-12-05,Newfoundland,64.085495,2024,12
2024-12-05,Saskatchewan,62.231155,2024,12
2024-12-06,British Columbia,85.85956,2024,12
2024-12-06,Manitoba,49.75029,2024,12
2024-12-06,Newfoundland,64.65362,2024,12
2024-12-06,Saskatchewan,63.006283,2024,12
2024-12-07,British Columbia,29.027561,2024,12
2024-12-07,Manitoba,18.996767,2024,12
2024-12-07,Newfoundland,26.304308,2024,12
2024-12-07,Saskatchewan,26.570992,2024,12
2024-12-08,British Columbia,31.021275,2024,12
2024-12-08,Manitoba,16.144382,2024,12
2024-12-08,Newfoundland,25.35095,2024,12
2024-12-08,Saskatchewan,25.365099,2024,12
2024-12-09,British Columbia,92.93542,2024,12
2024-12-09,Manitoba,52.743343,2024,12
2024-12-09,Newfoundland,69.821,2024,12
2024-12-09,Saskatchewan,63.761684,2024,12
2024-12-10,British Columbia,101.12822,2024,12
2024-12-10,Manitoba,49.950005,2024,12
2024-12-10,Newfoundland,71.73879,2024,12
2024-12-10,Saskatchewan,60.751026,2024,12
2024-12-11,British Columbia,79.4351,2024,12
2024-12-11,Manitoba,49.029507,2024,12
2024-12-11,Newfoundland,62.455017,2024,12
2024-12-11,Saskatchewan,59.35824,2024,12
2024-12-12,British Columbia,82.51956,2024,12
2024-12-12,Manitoba,50.580124,2024,12
2024-12-12,Newfoundland,64.65362,2024,12
2024-12-12,Saskatchewan,61.036892,2024,12
2024-12-13,British Columbia,82.334236,2024,12
2024-12-13,Manitoba,46.971558,2024,12
2024-12-13,Newfoundland,64.05573,2024,12
2024-12-13,Saskatchewan,60.646023,2024,12
2024-12-14,British Columbia,30.921707,2024,12
2024-12-14,Manitoba,19.847982,2024,12
2024-12-14,Newfoundland,26.368752,2024,12
2024-12-14,Saskatchewan,26.788813,2024,12
2024-12-15,British Columbia,30.98,2024,12
2024-12-15,Manitoba,19.325722,2024,12
2024-12-15,Newfoundland,26.894335,2024,12
2024-12-15,Saskatchewan,26.057087,2024,12
2024-12-16,British Columbia,85.7809,2024,12
2024-12-16,Manitoba,52.72766,2024,12
2024-12-16,Newfoundland,62.331955,2024,12
2024-12-16,Saskatchewan,61.93773,2024,12
2024-12-17,British Columbia,108.53675,2024,12
2024-12-17,Manitoba,46.71402,2024,12
2024-12-17,Newfoundland,71.67391,2024,12
2024-12-17,Saskatchewan,61.394665,2024,12
2024-12-18,British Columbia,88.27571,2024,12
2024-12-18,Manitoba,48.0844,2024,12
2024-12-18,Newfoundland,63.8359,2024,12
2024-12-18,Saskatchewan,60.07868,2024,12
2024-12-19,British Columbia,94.905396,2024,12
2024-12-19,Manitoba,46.981586,2024,12
2024-12-19,Newfoundland,63.8359,2024,12
2024-12-19,Saskatchewan,60.07868,2024,12
2024-12-20,British Columbia,93.43826,2024,12
2024-12-20,Manitoba,50.0182,2024,12
2024-12-20,Newfoundland,63.8359,2024,12
2024-12-20,Saskatchewan,60.07868,2024,12
2024-12-21,British Columbia,30.133436,2024,12
2024-12-21,Manitoba,21.676088,2024,12
2024-12-21,Newfoundland,26.279999,2024,12
2024-12-21,Saskatchewan,27.222744,2024,12
2024-12-22,British Columbia,29.844776,2024,12
2024-12-22,Manitoba,22.03038,2024,12
2024-12-22,Newfoundland,27.376486,2024,12
2024-12-22,Saskatchewan,25.776068,2024,12
2024-12-23,British Columbia,100.22933,2024,12
2024-12-23,Manitoba,52.369545,2024,12
2024-12-23,Newfoundland,64.65164,2024,12
2024-12-23,Saskatchewan,64.01052,2024,12
2024-12-24,British Columbia,106.36785,2024,12
2024-12-24,Manitoba,48.11582,2024,12
2024-12-24,Newfoundland,73.670105,2024,12
2024-12-24,Saskatchewan,63.390873,2024,12
2024-12-25,British Columbia,99.53046,2024,12
2024-12-25,Manitoba,47.97673,2024,12
2024-12-25,Newfoundland,66.05194,2024,12
2024-12-25,Saskatchewan,62.435223,2024,12
2024-12-26,British Columbia,98.03982,2024,12
2024-12-26,Manitoba,47.97673,2024,12
2024-12-26,Newfoundland,63.853348,2024,12
2024-12-26,Saskatchewan,60.75657,2024,12
2024-12-27,British Columbia,105.46483,2024,12
2024-12-27,Manitoba,48.457314,2024,12
2024-12-27,Newfoundland,66.56785,2024,12
2024-12-27,Saskatchewan,61.272476,2024,12
2024-12-28,British Columbia,22.818922,2024,12
2024-12-28,Manitoba,23.02177,2024,12
2024-12-28,Newfoundland,25.365355,2024,12
2024-12-28,Saskatchewan,25.208141,2024,12
2024-12-29,British Columbia,26.036959,2024,12
2024-12-29,Manitoba,20.650536,2024,12
2024-12-29,Newfoundland,22.991234,2024,12
2024-12-29,Saskatchewan,20.453485,2024,12
2024-12-30,British Columbia,110.082825,2024,12
2024-12-30,Manitoba,48.843906,2024,12
2024-12-30,Newfoundland,65.91233,2024,12
2024-12-30,Saskatchewan,58.782616,2024,12
2024-12-31,British Columbia,118.8734,2024,12
2024-12-31,Manitoba,48.676003,2024,12
2024-12-31,Newfoundland,59.82101,2024,12
2024-12-31,Saskatchewan,60.285164,2024,12
